"ES1150","BIO13257","0.5"
"ES1093","BIO18454","0.5"
"ES1243","BIO28316","0.5"
"ES1364","BIO19519","0.5"
"ES1037","BIO29472","0.5"
"ES1122","BIO30095","0.5"
"ES1089","BIO15444","0.5"
"ES1554","BIO10741","0.5"
"ES1198","BIO13176","0.5"
"ES1352","BIO30098","0.5"
"ES1231","BIO07055","0.5"
"ES1340","BIO08558","0.5"
"ES1417","BIO23712","0.5"
"ES1457","BIO23882","0.5"
"ES1502","BIO14496","0.5"
"ES1239","BIO29617","0.5"
"ES1647","BIO36424","0.5"
"ES1619","BIO14641","0.5"
"ES987","BIO23883","0.5"
"ES1133","BIO40782","0.5"
"ES1000","BIO37049","0.5"
"ES1185","BIO26651","0.5"
"ES1416","BIO05795","0.5"
"ES1634","BIO44702","0.5"
"ES950","BIO16939","0.5"
"ES1129","BIO25447","0.5"
"ES1359","BIO21090","0.5"
"ES958","BIO12700","0.5"
"ES1509","BIO26649","0.5"
"ES998","BIO19259","0.5"
"ES946","BIO38590","0.5"
"ES1051","BIO05034","0.5"
"ES1091","BIO36679","0.5"
"ES1398","BIO30781","0.5"
"ES1168","BIO28124","0.5"
"ES1265","BIO15988","0.5"
"ES1334","BIO10507","0.5"
"ES1023","BIO09158","0.5"
"ES1289","BIO31051","0.5"
"ES1120","BIO01651","0.5"
"ES1483","BIO12569","0.5"
"ES1645","BIO20482","0.5"
"ES997","BIO38621","0.5"
"ES985","BIO29476","0.5"
"ES1617","BIO14527","0.5"
"ES1588","BIO06146","0.5"
"ES1500","BIO31889","0.5"
"ES1292","BIO32476","0.5"
"ES1179","BIO36199","0.5"
"ES1345","BIO01766","0.5"
"ES1212","BIO09194","0.5"
"ES1240","BIO45466","0.5"
"ES1620","BIO18965","0.5"
"ES984","BIO02004","0.5"
"ES1656","BIO42056","0.5"
"ES1616","BIO31204","0.5"
"ES1535","BIO02701","0.5"
"ES960","BIO41023","0.5"
"ES1547","BIO35070","0.5"
"ES1291","BIO35168","0.5"
"ES1194","BIO14385","0.5"
"ES1299","BIO07418","0.5"
"ES1356","BIO12056","0.5"
"ES1344","BIO24175","0.5"
"ES1263","BIO43135","0.5"
"ES1219","BIO14474","0.5"
"ES983","BIO16264","0.5"
"ES1518","BIO37053","0.5"
"ES1627","BIO07214","0.5"
"ES1005","BIO09263","0.5"
"ES955","BIO18811","0.5"
"ES943","BIO45806","0.5"
"ES1060","BIO11836","0.5"
"ES1222","BIO33630","0.5"
"ES1476","BIO00392","0.5"
"ES1056","BIO37393","0.5"
"ES1101","BIO11489","0.5"
"ES1488","BIO34095","0.5"
"ES1153","BIO13135","0.5"
"ES1262","BIO18812","0.5"
"ES1044","BIO26470","0.5"
"ES1141","BIO28318","0.5"
"ES1395","BIO37045","0.5"
"ES1020","BIO25933","0.5"
"ES1379","BIO16826","0.5"
"ES1626","BIO42057","0.5"
"ES1327","BIO19261","0.5"
"ES1557","BIO34380","0.5"
"ES1370","BIO36499","0.5"
"ES1491","BIO28926","0.5"
"ES1233","BIO05812","0.5"
"ES1487","BIO17289","0.5"
"ES1653","BIO38022","0.5"
"ES1394","BIO42131","0.5"
"ES1176","BIO30780","0.5"
"ES1297","BIO36090","0.5"
"ES1140","BIO26652","0.5"
"ES1504","BIO05303","0.5"
"ES953","BIO09193","0.5"
"ES1544","BIO28310","0.5"
"ES1601","BIO21763","0.5"
"ES1637","BIO28230","0.5"
"ES1148","BIO05557","0.5"
"ES981","BIO36335","0.5"
"ES1381","BIO37057","0.5"
"ES1135","BIO23422","0.5"
"ES1232","BIO25449","0.5"
"ES1026","BIO01978","0.5"
"ES1002","BIO20274","0.5"
"ES1030","BIO40443","0.5"
"ES1624","BIO15351","0.5"
"ES1418","BIO29503","0.5"
"ES1325","BIO43876","0.5"
"ES1349","BIO45023","0.5"
"ES1159","BIO19413","0.5"
